LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,CREDIT_UTILIZATION,BILL_CHANGE_MEAN,MAX_DELAY,LAST_DELAY,RECENT_PAY_RATIO,PAYMENT_STD,TOTAL_BILL,TOTAL_PAY,PAY_TO_BILL_RATIO
290000,2,2,2,29,-1,0,0,0,0,0,140809,130127,131218,124556,127300,129357,6201,5113,5006,6006,5501,15064,0.4855482758620689,4647.2,0,-1,0.0440383782286643,3906.559240559395,783367.0,42891,0.0547521149091039
550000,2,4,2,52,-1,-1,-1,-1,-1,-1,277376,266532,256321,19753,464,8199,6001,6016,19753,464,8199,0,0.50432,56929.4,-1,-1,0.021634892708814,7174.30017260685,828645.0,40433,0.0487941156948995
60000,1,1,2,30,-1,-1,-1,-1,-1,-1,264,264,264,264,264,264,264,264,264,264,264,0,0.0044,0.0,-1,-1,1.0,107.77754868245984,1584.0,1320,0.8333333333333334
500000,2,2,2,39,0,0,0,0,0,-1,229332,161360,117606,18343,15737,203291,7400,6000,1889,3781,208122,6084,0.458664,80229.8,0,0,0.0322676294629619,82934.66206518639,745669.0,233276,0.3128412204342677
150000,2,2,1,44,-1,-1,-1,-1,-1,-1,390,5104,10318,5775,14441,780,5104,10318,10355,14441,780,66950,0.0026,7359.6,-1,-1,13.087179487179489,24450.20611501397,36808.0,107948,2.932732014779396
290000,1,2,2,30,2,2,0,0,0,2,270131,213484,197238,202680,133478,131024,0,9000,10500,17000,0,3500,0.9314862068965516,29998.2,2,2,0.0,6720.6150512186505,1148035.0,40000,0.0348421433144459
150000,2,1,1,41,-1,-1,-1,-1,-1,-1,7939,6610,6994,8102,25715,11350,6629,7034,8112,25715,11350,12595,0.0529266666666666,6959.8,-1,-1,0.8349918125708528,7175.651703271743,66710.0,71435,1.0708289611752362
300000,2,2,2,43,0,0,0,0,0,2,36062,37055,38354,39634,21597,481,1897,2196,2476,3439,0,1248,0.1202066666666666,8545.0,2,0,0.0526038489268482,1167.8672869808452,173183.0,11256,0.0649948320562641
350000,2,1,1,43,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1146,0,0,0,0,1146,54269,0.0,229.2,-1,-1,0.0,22066.417800963223,1146.0,55415,48.35514834205934
50000,1,2,1,51,0,-1,-1,0,0,0,113247,108550,118310,9904,9905,9974,3000,10510,4000,500,1000,2000,1.0,24586.6,0,0,0.0264907679673633,3664.425830422369,369890.0,21010,0.056800670469599
550000,1,1,2,31,0,0,0,0,0,0,43769,38907,36111,32723,26946,26439,2018,1520,1131,1005,1107,1019,0.07958,3466.0,0,0,0.0461056912426603,398.9285650338917,204895.0,7800,0.0380682788745454
40000,2,2,1,25,0,0,0,0,0,0,11273,12307,13348,13530,13811,14132,1520,1550,700,648,700,700,0.281825,571.8,0,0,0.1348354475294952,438.4708276119025,78401.0,5818,0.0742082371398324
150000,1,1,2,35,0,0,0,0,0,0,114997,118821,121362,124687,125223,98890,4884,5100,6000,3142,3300,3323,0.7666466666666667,7311.8,0,0,0.0424706731479951,1197.1729616057992,703980.0,25749,0.0365763231909997
210000,2,2,2,33,1,0,0,0,0,0,21854,17376,18796,117846,118877,121476,2269,3000,100004,4000,3687,3500,0.1040666666666666,21715.6,1,1,0.1038253866569049,39487.47585247758,416225.0,116460,0.2798005886239413
500000,1,1,2,37,0,0,0,0,0,0,50140,45984,44584,25402,21140,16072,1862,1593,1538,835,451,553,0.10028,6813.6,0,0,0.0371360191463901,599.5333741057846,203322.0,6832,0.0336018728912759
280000,2,1,2,28,1,-1,-1,0,-1,-1,0,5072,4872,4284,4322,9887,5072,4900,0,4322,9887,49300,0.0,2292.6,1,1,0.0,18421.44444300356,28437.0,73481,2.5839926855856805
200000,2,2,2,36,0,0,0,0,0,0,193083,195259,196120,168814,163509,172037,9000,8993,7503,6000,11300,6103,0.965415,8835.2,0,0,0.0466120787433383,2029.1361133907867,1088822.0,48899,0.0449100036553265
20000,2,3,1,55,0,0,0,0,0,0,3580,4751,5813,7052,7779,8495,1238,1300,1500,1000,1000,2500,0.179,983.0,0,0,0.3458100558659218,560.9046264740557,37470.0,8538,0.2278622898318655
160000,2,1,2,30,-1,2,2,-1,-1,-1,6548,3200,0,4775,456,0,7,0,4775,456,0,0,0.040925,3219.6,2,-1,0.0010690287110568,1920.199781272772,14979.0,5238,0.3496895653915481
50000,2,2,2,23,0,0,2,2,0,0,10587,25768,12218,13656,15918,10771,3500,2500,1980,3500,1000,0,0.21174,7515.6,2,0,0.3305941248701237,1393.7001112147475,88918.0,12480,0.1403540340538473
110000,2,2,1,31,0,0,0,0,0,0,109814,110215,40084,41101,41834,42874,4665,1670,1977,2000,2000,2000,0.9983090909090908,14664.4,0,0,0.0424809222867758,1124.3454392074825,385922.0,14312,0.0370852141106233
290000,2,2,2,29,-1,0,0,0,0,0,19315,30310,29312,31404,31004,29124,15000,2000,3000,0,0,4280,0.066603448275862,3273.0,0,-1,0.7765984985762361,5622.549836743706,170469.0,24280,0.1424305885527574
50000,1,3,1,41,0,0,2,2,2,2,5620,46907,45880,48697,49504,50577,42100,0,3900,1900,2000,0,0.1124,9402.2,2,0,7.491103202846975,16614.62207414501,247185.0,49900,0.201873091004713
160000,2,2,1,34,-1,-1,-1,-1,-1,-1,390,390,390,390,390,584,390,390,390,390,584,91,0.0024375,38.8,-1,-1,1.0,158.24000758341742,2534.0,2235,0.8820047355958959
50000,2,1,2,24,-1,-1,-1,-1,-1,-1,220,220,677,1200,666,1480,220,677,1200,666,1480,3710,0.0044,465.6,-1,-1,1.0,1249.2464528666872,4463.0,7953,1.7819852117409811
140000,2,1,2,34,-1,-1,-1,-1,-1,0,1500,0,0,0,6400,11400,0,0,0,6400,5000,1000,0.0107142857142857,2580.0,0,-1,0.0,2875.1811537130434,19300.0,12400,0.6424870466321243
250000,1,1,2,29,1,-1,2,2,-1,-1,0,5023,2460,0,0,3081,5023,0,0,0,3081,0,0.0,2625.4,2,1,0.0,2180.701141070612,10564.0,8104,0.7671336614918591
500000,2,3,2,35,1,-1,-1,0,0,0,458863,16818,37596,62845,80212,20494,16918,37596,31802,30615,21346,10678,0.917726,113031.4,1,1,0.0368693923894495,10198.65446844174,676828.0,148955,0.2200780700562033
450000,1,2,2,32,-1,-1,-1,-1,-1,-1,-3768,-3938,-5738,-5738,-5738,-5738,179,1800,0,0,0,0,0.0,394.0,-1,-1,-0.0475053078556263,723.7818501915248,-30658.0,1979,-0.064550851327549
50000,2,2,1,39,3,2,2,-1,-1,-1,5171,4925,-350,-350,-350,-350,0,350,0,0,0,0,0.10342,1104.2,3,3,0.0,142.88690166235207,8696.0,350,0.0402483900643974
360000,1,1,2,34,0,0,0,0,0,0,350178,359050,366591,331833,288709,290583,15000,15502,13801,9852,10224,10010,0.9727166666666668,19233.8,0,0,0.0428353580179223,2656.4850774409906,1986944.0,74389,0.0374389011466855
110000,2,2,2,26,-1,-1,-1,-1,-1,0,1687,400,300,922,3509,1979,400,300,922,3509,0,5192,0.0153363636363636,1225.2,0,-1,0.2371072910491997,2126.46690545609,8797.0,10323,1.1734682278049335
140000,2,2,1,29,0,0,0,0,0,0,129289,90352,85052,65758,46847,39777,3713,3546,2589,1960,1733,1379,0.9234928571428572,17902.4,0,0,0.0287186071514204,970.4503421951412,457075.0,14920,0.0326423453481376
90000,1,3,2,34,0,0,0,0,0,0,74012,76777,78594,39209,40057,40744,4600,4300,2700,1500,1400,2000,0.8223555555555555,9100.4,0,0,0.0621520834459276,1398.2131454109565,349393.0,16500,0.047224758366653
30000,2,2,1,36,-1,-1,-1,-1,-1,-1,528,-120,-120,-120,-120,6675,0,0,0,0,6795,21947,0.0176,1488.6,-1,-1,0.0,8833.561833522572,6723.0,28742,4.275174773166741
100000,1,1,2,34,0,0,2,2,2,2,18185,24932,24246,26839,26109,27686,7100,0,3000,0,2000,0,0.18185,2466.6,2,0,0.39043167445697,2793.146374013841,147997.0,12100,0.0817584140219058
250000,2,1,2,29,2,-1,-1,-1,-1,0,1381,1381,7014,1581,36022,34011,1381,7014,1581,36022,10000,10961,0.005524,9503.6,2,2,1.0,12838.06560844221,81390.0,66959,0.8226932055535078
30000,2,2,1,35,2,2,2,2,2,2,17880,19288,20313,19696,20670,20200,2000,1626,0,1600,0,1126,0.596,898.8,2,2,0.1118568232662192,865.6906298826773,118047.0,6352,0.0538090760459816
330000,2,3,2,29,0,0,0,0,0,0,311577,319838,303679,271773,198604,149923,13110,10691,10373,7901,5328,5061,0.9441727272727272,35635.2,0,0,0.0420762764902415,3207.821690805148,1555394.0,52464,0.0337303602817035
90000,2,2,2,24,0,0,0,0,0,2,10648,10951,11288,10852,10519,9235,1500,1529,1113,800,0,2000,0.1183111111111111,538.6,2,0,0.1408715251690458,697.813155507977,63493.0,6942,0.1093348873104121
340000,2,1,2,38,0,0,0,0,0,0,250475,244597,241509,275045,268429,262575,11000,11060,50008,8400,10000,10000,0.7366911764705882,10994.4,0,0,0.0439165585387763,16324.095646211665,1542630.0,100468,0.065127736398229
60000,2,1,1,39,0,0,2,0,0,0,56045,59524,58563,56831,53628,34490,5000,2000,1000,3000,8000,0,0.9340833333333334,5702.6,2,0,0.0892140244446427,2926.886855802026,319081.0,19000,0.0595460086937172
20000,1,3,1,47,2,2,2,2,2,0,14328,17196,17418,17608,17187,17528,3114,800,770,0,776,549,0.7164,808.4,2,2,0.2173366834170854,1078.4673847641384,101265.0,6009,0.0593393571322767
60000,2,3,1,34,0,0,0,2,0,0,9928,11261,12853,12352,12703,13338,1500,2090,0,700,1000,1400,0.1654666666666666,882.4,2,0,0.1510878323932312,722.3226425912454,72435.0,6690,0.092358666390557
360000,2,2,2,33,0,0,-1,-1,0,-1,9797,5333,3299,8786,6801,8488,1000,3331,8786,1000,8488,0,0.0272138888888888,3131.4,0,0,0.1020720628763907,3928.64260273189,42504.0,22605,0.531832298136646
110000,2,2,2,23,0,0,0,0,0,0,111271,111532,107998,79211,77881,80628,6000,4016,3000,3000,4000,4000,1.0,7331.8,0,0,0.0539224056582577,1095.4645894170503,568521.0,24016,0.0422429426529538
130000,2,1,1,30,0,0,0,0,-1,-1,9255,10264,7060,4480,3000,0,1204,1000,3990,3000,0,200,0.0711923076923077,2254.6,0,0,0.1300918422474338,1593.8534018744217,34059.0,9394,0.2758154966381866
200000,1,1,2,30,-1,-1,0,0,-1,-1,1528,4179,1689,1851,34808,-30895,4191,1200,1893,42804,10,85820,0.00764,20792.6,0,-1,2.7428010471204187,35045.3774184271,13160.0,135918,10.328115501519758
40000,1,1,2,27,0,0,0,0,0,0,11058,11471,11776,12660,12660,12413,2000,1500,2330,2300,1000,2078,0.27645,369.8,0,0,0.1808645324651835,519.6999134115764,72038.0,11208,0.1555845525972403
60000,2,3,1,66,0,0,2,2,4,4,47350,51230,54784,58232,61670,65120,5000,5000,5000,5000,5000,1000,0.7891666666666667,3554.0,4,0,0.1055966209081309,1632.993161855452,338386.0,26000,0.0768353300668467
150000,1,1,1,49,0,0,0,2,0,0,20604,21614,24535,23778,24255,24630,1359,3280,0,1000,750,681,0.13736,1108.0,2,0,0.0659580663948747,1122.5618320015458,139416.0,7070,0.0507115395650427
120000,2,2,2,31,0,0,0,0,0,0,26307,27361,28878,30428,31818,34293,1483,2000,2000,2000,3000,3000,0.219225,1597.2,0,0,0.0563728285247272,616.5615676205148,179085.0,13483,0.0752882709327972
30000,2,3,2,26,1,2,2,2,2,2,11167,13281,13773,14647,14713,14337,2600,1000,1400,600,0,700,0.3722333333333333,784.4,2,1,0.2328288707799767,889.3818077743664,81918.0,6300,0.07690617446715
40000,2,3,1,24,1,8,7,6,5,4,25933,25589,25234,24579,23635,22680,0,0,0,0,0,0,0.648325,650.6,8,1,0.0,0.0,147650.0,0,0.0
50000,1,3,1,32,2,3,2,2,2,2,39589,40160,40796,41526,42209,44960,1500,1600,1700,1500,3600,0,0.79178,1074.2,3,2,0.0378893126878678,1146.7344941179715,249240.0,9900,0.0397207510832932
20000,2,2,1,50,1,-1,-1,-1,-1,0,-5,4995,2197,3047,4262,7163,5000,2200,6050,5000,3000,2000,0.0,2552.8,1,1,-1000.0,1694.0336478358392,21659.0,23250,1.0734567616233437
220000,2,1,2,29,0,0,0,0,0,0,206879,211037,215139,218513,131660,134346,9100,9000,7887,4800,4900,6000,0.9403590909090908,20234.6,0,0,0.0439870649026725,1971.3163537764976,1117574.0,41687,0.0373013330660877
80000,2,2,1,37,0,-1,0,0,0,0,5744,33115,34131,34809,35539,36271,33115,1568,1246,1291,1324,728,0.0718,6105.4,0,0,5.765146239554317,13019.336967244788,179609.0,39272,0.2186527401188136
160000,2,2,2,38,0,0,0,0,0,0,159637,155003,158156,153699,127366,117812,5580,5680,4950,4350,4300,4360,0.99773125,9626.2,0,0,0.0349543025739646,635.9245238233858,871673.0,29220,0.0335217449662889
140000,2,2,1,37,0,0,0,0,0,0,58081,51013,54343,27537,9751,12569,5000,5000,5000,3000,3000,5000,0.4148642857142857,11561.6,0,0,0.0860866720614314,1032.7955589886444,213294.0,26000,0.1218974748469249
70000,1,2,2,29,0,0,0,0,0,2,17103,18312,19516,20685,22142,23340,1500,1500,1500,1800,1700,0,0.2443285714285714,1247.4,2,0,0.0877039115944571,665.3319973266479,121098.0,8000,0.0660621975590018
20000,1,2,2,24,0,0,0,0,0,0,16793,18215,18679,16264,17119,10550,1700,1150,467,1000,1200,400,0.83965,2345.0,0,0,0.1012326564640028,488.9664269320202,97620.0,5917,0.0606125793894693
360000,1,1,2,32,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-1,-1,0.0,0.0,0.0,0,0.0
50000,2,3,1,22,0,0,0,0,-1,0,22854,31329,23927,0,83,20083,9000,1507,0,83,20000,600,0.45708,11977.4,0,0,0.3938041480703597,8018.75203923071,98276.0,31190,0.3173714843908991
80000,2,3,1,45,-1,0,0,0,0,-1,19989,11904,10787,6226,1936,37201,1228,1156,1200,8,37201,591,0.2498625,10663.6,0,-1,0.061433788583721,14853.34186863908,88043.0,41384,0.4700430471474166
20000,2,2,1,34,1,2,2,2,0,0,17970,17389,20491,19803,19734,19613,0,3700,0,1000,2000,710,0.8985,912.2,2,1,0.0,1417.2332200453106,115000.0,7410,0.0644347826086956
20000,1,2,2,24,-1,-1,-1,-1,-1,-1,2500,3068,-380,-380,-380,-380,3068,0,0,0,0,0,0.125,803.2,-1,-1,1.2272,1252.505755143132,4048.0,3068,0.7579051383399209
400000,1,2,1,39,0,0,0,0,0,0,399099,272898,202937,169138,144434,124802,15395,10232,12115,6285,11106,3124,0.9977475,54859.4,0,0,0.0385743888107963,4368.765718140537,1313308.0,58257,0.0443589774828143
260000,1,1,2,52,-1,-1,-1,-1,-1,0,582,0,582,291,4471,5394,0,582,291,4471,1000,1000,0.0022384615384615,1311.6,0,-1,0.0,1638.5475275377275,11320.0,7344,0.6487632508833923
210000,2,2,2,24,0,0,0,0,0,0,45685,29287,19689,20629,21193,21484,1609,1362,1302,866,742,1000,0.217547619047619,5558.2,0,0,0.0352194374521177,331.1461409508899,157967.0,6881,0.0435597308298568
170000,2,2,1,52,0,0,0,0,0,0,170133,168945,160660,163652,131396,130402,7620,6200,10000,5100,5500,5000,1.0,9143.0,0,0,0.0447884890056602,1937.78223750761,925188.0,39420,0.0426075565182427
50000,1,2,2,50,0,0,-1,-1,-1,-1,25925,0,0,0,0,0,0,0,0,0,0,0,0.5185,5185.0,0,0,0.0,0.0,25925.0,0,0.0
200000,2,2,1,26,0,0,0,0,0,0,98822,95634,94933,96554,65905,1528,4300,3500,5000,5000,1000,0,0.49411,20107.2,0,0,0.0435125781708526,2136.976056643281,453376.0,18800,0.0414666854884246
20000,1,3,2,39,0,-1,0,-1,-1,-1,6530,8389,10090,3450,13030,9507,8389,5000,3450,13030,9507,19794,0.3265,4660.6,0,0,1.2846860643185298,5928.395893213161,50996.0,59170,1.1602870813397128
60000,1,3,2,24,-1,0,0,0,0,0,15527,16882,18190,27465,27643,27816,2000,2000,10000,991,1010,989,0.2587833333333333,2457.8,0,-1,0.1288078830424422,3545.991690157588,133523.0,16990,0.12724399541652
50000,1,1,1,56,-1,0,0,0,0,0,5433,12906,7044,6787,6534,6277,1117,1098,231,234,238,175,0.10866,2820.4,0,-1,0.2055954353027793,459.18133672874814,44981.0,3093,0.0687623663324514
370000,1,2,1,55,0,0,0,0,0,0,360546,369909,370605,366054,310869,311284,15901,13603,13500,11014,12024,16027,0.9744486486486488,14042.0,0,0,0.0441025555684988,2016.405258539728,2089267.0,82069,0.03928124074137
20000,1,2,2,29,1,2,2,2,2,2,11586,11103,13913,13393,18152,17725,0,3000,0,5000,0,3000,0.5793,1799.8,2,1,0.0,2136.976056643281,85872.0,11000,0.1280976336873486
200000,1,1,1,34,-1,-1,-1,-1,-1,-1,466,1242,4006,941,2357,2945,1242,4034,945,2366,2947,1143,0.00233,1721.8,-1,-1,2.665236051502146,1225.8524245057667,11957.0,12677,1.0602157731872544
420000,1,2,1,34,0,0,0,0,0,0,88948,79783,80575,92982,98502,103200,30000,10575,15000,10000,10000,20000,0.2117809523809523,6516.4,0,0,0.3372757116517516,7929.697608778451,543990.0,95575,0.175692567878086
30000,2,2,2,22,0,0,0,0,0,0,30190,28985,28724,29357,30188,26316,1532,2169,1000,1200,2000,1500,1.0,1360.4,0,0,0.0507452798940046,449.8410460003252,173760.0,9401,0.0541033609576427
50000,2,2,2,27,0,0,0,0,0,0,33944,29194,27862,21229,20178,19275,1513,2000,2000,1000,1000,1000,0.67888,2933.8,0,0,0.0445734150365307,492.0652057061814,151682.0,8513,0.0561239962553236
80000,2,2,2,27,-1,-1,-1,-1,-1,-1,725,2959,1838,2899,1376,1320,2968,1838,2899,1376,1320,1107,0.0090625,1199.0,-1,-1,4.093793103448276,822.2347596641728,11117.0,11508,1.0351713591796348
30000,2,4,1,33,0,0,0,0,0,0,25083,25244,26286,26458,26668,28195,1406,1838,1400,1000,2342,1000,0.8361,622.4,0,0,0.0560539010485189,518.0755414673295,157934.0,8986,0.0568971849000215
140000,1,1,2,28,0,0,0,0,0,0,135648,138049,99274,100878,102984,106628,5247,3213,2857,2963,4566,1969,0.9689142857142856,9706.0,0,0,0.0386809978768577,1209.1988118860631,683461.0,20815,0.0304552856710185
270000,2,2,1,42,0,0,0,0,0,0,225245,211517,165608,223292,220582,218090,10000,118000,113300,9000,8000,10000,0.8342407407407407,24504.6,0,0,0.0443961020222424,54969.82505581282,1264334.0,268300,0.2122065846524731
250000,1,4,1,35,-1,-1,-1,-1,-1,-1,22839,7745,12035,33604,0,1190,7783,12046,33718,0,1190,590,0.091356,15149.4,-1,-1,0.3407767415385963,12916.419324513536,77413.0,55327,0.7146990815496105
120000,2,2,2,24,0,0,0,-1,-1,-1,27491,20707,-1843,45041,45453,42065,3000,1843,46884,1296,7000,0,0.2290916666666666,16003.6,0,0,0.1091266232585209,18224.849150724585,178914.0,60023,0.3354852051823781
290000,1,1,1,49,-1,-1,-1,0,-1,-1,4599,28420,7051,20356,17803,2722,28420,7051,20000,17803,2722,14979,0.0158586206896551,15225.8,0,-1,6.179604261796043,9238.30176493494,80951.0,90975,1.1238279947128509
250000,2,3,1,32,-1,-1,-1,-1,-1,-1,860,860,860,860,440,1280,860,860,860,440,1280,440,0.00344,252.0,-1,-1,1.0,316.164514137814,5160.0,4740,0.9186046511627908
20000,1,2,2,23,2,2,2,0,0,0,16771,19403,18541,19254,19456,19323,2919,0,1298,1000,692,766,0.83855,908.4,2,2,0.1740504442191879,984.3828015563864,112748.0,6675,0.0592028239968779
50000,1,2,1,45,0,0,0,0,0,-1,9659,10610,6525,3660,0,0,1155,1000,73,0,0,0,0.19318,2312.2,0,0,0.1195775960244331,549.9133265039744,30454.0,2228,0.073159519274972
340000,2,2,1,48,0,0,0,0,0,0,310866,320685,320614,21768,22405,24545,15000,7000,1500,1000,2500,112500,0.9143117647058824,62302.6,0,0,0.0482523016347879,44037.20018348124,1020883.0,139500,0.136646412958194
90000,2,2,1,55,0,-1,-1,-1,-1,-1,15000,1055,-180,2320,1286,1132,1055,0,2500,2000,1132,1110,0.1666666666666666,3773.6,0,0,0.0703333333333333,865.372463162539,20613.0,7797,0.3782564401106098
200000,1,1,2,27,1,-1,-1,-1,-1,-1,0,0,0,0,1202,84482,0,0,0,1202,84482,3162,0.0,16896.4,1,1,0.0,34155.671328004464,85684.0,88846,1.036903039073806
200000,2,2,1,35,1,-1,-1,-1,-1,-1,0,0,5825,0,3217,8273,0,5825,0,3217,8273,5158,0.0,3984.6,1,1,0.0,3321.2824480914,17315.0,22473,1.297892001155068
50000,1,3,1,41,1,2,2,2,0,0,26915,26184,29261,28444,28878,27655,0,3500,0,1100,1100,2000,0.5383,1256.4,2,1,0.0,1325.7702163899544,167337.0,7700,0.0460149279597459
230000,2,1,2,37,-1,-1,-1,-1,-1,-1,-18,-18,-18,-18,-18,-18,18,0,0,0,0,0,0.0,0.0,-1,-1,-1.0,7.3484692283495345,-108.0,18,-0.1666666666666666
300000,2,2,2,24,0,0,0,-1,-1,-1,26158,25673,14290,7490,2962,0,5673,7000,7490,2962,0,0,0.0871933333333333,5231.6,0,0,0.2168743787751357,3374.2812222259527,76573.0,23125,0.3019993992660598
200000,2,1,2,28,2,2,2,2,0,0,68398,73564,73548,44234,42599,46192,6900,1966,12,1604,5164,1104,0.34199,7944.8,2,2,0.1008801426942308,2652.297544897003,348535.0,16750,0.0480583011749178
50000,1,2,2,29,0,0,0,0,0,-1,32312,24213,24278,24750,0,0,1700,2000,1300,0,0,0,0.64624,6677.2,0,0,0.0526120326813567,939.5034149308168,105553.0,5000,0.0473695678948016
50000,2,2,1,27,0,0,0,0,0,0,43583,35245,27520,25928,26470,27077,3100,1723,1100,1111,1200,1130,0.87166,3760.8,0,0,0.0711286510795493,790.6791173836999,185823.0,9364,0.0503920397367387
30000,2,2,2,37,3,2,2,0,0,0,29657,30320,28991,29066,29340,30786,1763,0,1178,1223,2435,1200,0.9885666666666668,757.4,3,3,0.0594463364467073,802.9205232566089,178160.0,7799,0.043775258194881
160000,2,1,1,31,2,2,2,0,0,0,147710,151368,147184,149053,136809,140678,7501,0,5790,4825,6000,5354,0.9231875,5164.8,2,2,0.050781937580394,2568.5881465635293,872802.0,29470,0.0337648172208588
20000,2,2,2,22,0,0,2,0,0,0,5473,7492,4988,11680,6590,0,2300,0,102,1500,0,0,0.27365,4579.0,2,0,0.4202448382970948,1001.27951475433,36223.0,3902,0.1077216133395908
110000,2,2,2,31,0,0,0,0,0,0,98006,93978,93066,88823,78144,78169,4300,4295,3000,2887,3000,3034,0.8909636363636364,3977.4,0,0,0.0438748648041956,682.0421296860383,530186.0,20516,0.0386958539078738
20000,2,2,1,22,0,0,0,0,0,0,16366,17385,18142,17245,17657,18370,1600,1600,1600,1000,1000,1000,0.8183,759.6,0,0,0.0977636563607479,328.63353450309967,105165.0,7800,0.074169162744259
60000,1,1,2,27,-1,-1,0,0,0,0,2165,18214,13172,8717,8552,9902,18214,13000,2000,3000,2000,0,0.0360833333333333,5412.2,0,-1,8.412933025404158,7407.628905392062,60722.0,38214,0.629327097262936
220000,2,2,1,41,0,0,0,0,0,0,126532,90013,91191,86139,83743,78555,4500,4006,3000,3000,3000,6000,0.5751454545454545,10066.6,0,0,0.0355641260708753,1200.7800242620074,556173.0,23506,0.0422638279815812
250000,1,1,1,37,-1,-1,-1,-1,-1,-1,-207,-207,-207,-207,11361,700,0,0,0,11568,700,0,0.0,4445.8,-1,-1,-0.0,4673.8560810819445,11233.0,12268,1.0921392326181787
60000,2,1,2,32,0,0,0,0,0,0,31142,31473,31684,31837,32246,32122,1842,2000,2000,2000,1500,3000,0.5190333333333333,245.6,0,0,0.0591484169289063,501.0928057755369,190504.0,12342,0.0647860412379792
200000,2,2,1,33,0,0,0,0,0,0,15126,14633,14918,16992,8967,8494,3000,2000,5000,2000,1000,2000,0.07563,2270.0,0,0,0.1983339944466481,1378.404875209022,79130.0,15000,0.189561481107039
160000,2,1,2,42,-1,-1,-1,-1,-1,-1,4980,0,0,0,0,0,0,0,0,0,0,0,0.031125,996.0,-1,-1,0.0,0.0,4980.0,0,0.0
140000,1,1,2,44,0,0,0,0,2,0,72763,75064,76892,79522,79623,80895,3905,4025,4924,2381,2926,3108,0.5197357142857143,1626.4,2,0,0.0536673858966782,915.496240662225,464759.0,21269,0.0457635032350099
140000,2,1,2,25,-1,-1,-1,-1,-1,-1,1605,1844,1311,643,2561,1440,1844,1311,643,2561,1440,1582,0.0114642857142857,895.8,-1,-1,1.1489096573208724,632.5120552210843,9404.0,9381,0.9975542322415992
140000,2,1,2,27,-1,-1,-1,-1,-1,-1,0,0,3544,0,0,0,0,3544,0,0,0,0,0.0,1417.6,-1,-1,0.0,1446.8319414039308,3544.0,3544,1.0
110000,2,2,1,28,1,2,0,0,0,0,106932,103381,75794,76947,79105,72344,27,4000,3000,3000,10000,3000,0.9721090909090908,8242.0,2,1,0.0002524969139266,3305.3574945331807,514503.0,23027,0.0447558128912756
200000,1,1,1,43,-1,-1,-1,-1,-1,-1,3005,4709,7544,9409,57023,2770,4709,7574,9497,57023,2770,1904,0.015025,21654.2,-1,-1,1.567054908485857,21313.15191534717,84460.0,83477,0.9883613544873312
50000,1,3,1,46,0,0,0,0,0,0,35713,15392,16099,16418,16765,17484,1561,1268,587,611,1000,2000,0.71426,4482.6,0,0,0.0437095735446476,553.6509429836335,117871.0,7027,0.0596160209042088
50000,2,2,2,22,0,0,0,0,0,0,50635,49488,48099,50021,50352,50740,1760,1888,3464,1717,1766,2500,1.0,1035.4,0,0,0.0347585662091438,692.5962027039998,299335.0,13095,0.0437469724556099
100000,1,1,2,32,0,0,0,-1,-1,-1,13565,8130,-332,-732,-1782,-2250,1000,0,1732,1268,2000,3500,0.13565,3163.0,0,0,0.0737191301142646,1167.559962771363,16599.0,9500,0.5723236339538527
20000,2,2,1,32,0,0,0,0,0,0,15498,16409,17291,17588,18034,18658,1600,1600,1000,1000,1500,700,0.7749,632.0,0,0,0.1032391276293715,382.9708431025352,103478.0,7400,0.0715127853263495
150000,1,1,1,38,5,4,3,2,2,-1,288585,282677,159283,148309,143972,139650,0,0,0,5000,5000,0,1.0,29787.0,5,5,0.0,2581.988897471611,1162476.0,10000,0.0086023281340862
110000,1,2,2,34,2,0,0,0,0,2,108180,107597,89775,47139,47259,46348,5000,3000,2020,5000,0,3000,0.9834545454545456,12414.4,2,2,0.0462192641893141,1895.2748261575855,446298.0,18020,0.0403766093507028
290000,2,3,1,46,0,0,0,0,0,-1,7874,9236,10326,11000,11000,11417,1500,1400,1000,0,11417,500,0.027151724137931,708.6,0,0,0.190500381000762,4338.470717507111,60853.0,15817,0.2599214500517641
80000,1,1,2,35,0,0,0,0,0,0,52132,52568,54108,55310,48198,43536,3000,3000,3000,2000,2000,2000,0.65165,2990.4,0,0,0.0575462288038057,547.7225575051662,305852.0,15000,0.049043328145639
230000,1,1,2,39,-1,-1,-1,2,-1,-1,834,-150,517,53,603,10141,0,667,0,700,10200,5200,0.0036260869565217,2440.6,2,-1,0.0,4126.97243751397,11998.0,16767,1.3974829138189695
180000,2,1,2,29,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-1,-1,0.0,0.0,0.0,0,0.0
